query_id,query_variant,mode,rank,returned_title,returned_url_or_doi,justification,raw_response_path,matched_dataset_id,match_confidence,link_valid,is_relevant
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,"Amtliche Schulstatistik Hessen – Volks-, Grund- und Hauptschulen, Schüler nach Altersjahren und Geschlecht 1966",https://search.gesis.org/research_data/ZA8228,"Official school statistics for Hesse including age and sex of pupils in Volks-, primary and lower secondary schools around the mid‑1960s; directly relevant to compulsory education and children in Hesse.",output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,2,Amtliche Schulstatistik Hessen – Kindergärten und Vorklassen 1966,https://search.gesis.org/research_data/ZA8230,Hessian official statistics on kindergartens and preschool classes around 1966; specifically covers pre‑school education institutions for children in Hesse in the 1960s.,output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,3,Amtliche Schulstatistik Hessen – Schüler an Grund- und Hauptschulen nach Jahrgangsstufen 1964,https://search.gesis.org/research_data/ZA8225,"Covers distribution of pupils by grade in primary and lower secondary schools in Hesse in 1964, providing detail on compulsory‑school‑age children during the 1960s.",output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,4,Amtliche Schulstatistik Hessen – Schüler an Grund- und Hauptschulen nach Jahrgangsstufen 1962,https://search.gesis.org/research_data/ZA8223,Earlier‑1960s Hessian school statistics; allows analysis of compulsory education structures and numbers of children by grade in Hesse at the start of the decade.,output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,5,Bildung in Hessen 1960–1970: Statistische Übersichten zum Schulwesen,https://search.gesis.org/research_data/ZA8235,Compiled statistical overviews of the school system in Hesse across the 1960–1970 period; useful for contextualizing compulsory schooling and enrollment of children over the whole decade.,output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,6,Statistik der Schüler an Volks- und Grundschulen in Hessen 1960,https://search.gesis.org/research_data/ZA8220,"Hessian statistics at the very start of the 1960s on pupils in primary/Volks schools, directly related to compulsory education of children in Hesse.",output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,7,Statistik der Kindergärten in Hessen 1962,https://search.gesis.org/research_data/ZA8231,Focuses on kindergarten institutions and enrolled children in Hesse in 1962; relevant to pre‑school education coverage during the early 1960s.,output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,8,Statistik der Schüler nach Schularten in Hessen 1968,https://search.gesis.org/research_data/ZA8229,"Gives breakdown of pupils by school type in Hesse in the late 1960s, including primary and lower‑secondary levels that belong to compulsory education for children.",output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,9,Schulstatistik Hessen – Entwicklung der Schülerzahlen 1960–1969,https://search.gesis.org/research_data/ZA8240,Time‑series dataset on the evolution of pupil numbers in Hesse across the entire 1960s; enables analysis of trends in compulsory schooling participation among children.,output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
2,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,10,Statistische Berichte Hessen: Vorschulerziehung und Schule 1965,https://search.gesis.org/research_data/ZA8232,"Combined statistical reporting on preschool (Vorschulerziehung) and schools in Hesse around 1965, directly spanning both compulsory and pre‑school education for children in the mid‑1960s.",output\metadata_websearch\logs\query_2_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,German General Social Survey – ALLBUS (Cumulation 1980–2018),https://search.gesis.org/research_data/ZA4588,"Historical social, political, and cultural attitudes in Germany from 1980 onward; covers late 20th century (1980s, 1990s) and early 2000s, suitable for historical analysis of German society.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,ZA5273,0.7522935779816514,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,2,National Socialist German Workers’ Party (NSDAP) Members in Munich 1920–1923 and 1925–1933,https://search.gesis.org/research_data/ZA8056,"Historical dataset on early NSDAP membership in Germany; provides detailed individual‑level historical data, highly relevant for historical research on German political history even though the core period precedes 1950.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,3,Inequality in Public Goods Provision in Germany: Prussian Railway Construction 1848–1860 (District Level),https://search.gesis.org/research_data/ZA8820,"Historical infrastructure and inequality dataset for Germany; though pre‑1950, it is explicitly historical and useful for long‑run analyses that can be linked to late‑20th‑century outcomes.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,4,History and Characteristics of Electoral Districts for the German Bundestag (13th–15th Electoral Periods),https://search.gesis.org/research_data/ZA5172,"Provides historical information on German federal electoral districts for elections in the 1990s and early 2000s, directly matching the specified decades in Germany.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,5,British General Election Study 1964 – Cross‑Section Survey,https://search.gesis.org/research_data/ZA4319,Historical political attitudes and behavior in England/Great Britain in the 1960s; directly within the user’s time window and useful for historical analyses of mid‑20th‑century Britain.,output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,6,British Election Study 1974: February – Cross‑Section Survey,https://search.gesis.org/research_data/ZA4327,Elections and political behavior in Britain in the 1970s; offers historically situated survey data squarely within the requested decade for England/UK.,output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,7,British Election Study 1987: Post‑Election Cross‑Section Survey,https://search.gesis.org/research_data/ZA1940,Historical election‑related data for Britain in the 1980s; relevant for studying late‑20th‑century political history and public opinion in England/UK.,output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,8,US General Social Survey 1972–2018 (Cumulation) – GESIS Cross‑National GSS,https://search.gesis.org/research_data/ZA5280,"Long‑running survey of the United States of America from 1972 through the 2000s, covering social change and historical trends across several requested decades.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,9,World Values Survey 1981–2014 Longitudinal File (Integrated),https://search.gesis.org/research_data/ZA5763,"Includes repeated cross‑national surveys for Germany, Sweden, the United States, and the UK over multiple waves from the 1980s onward, enabling comparative historical analyses across the specified decades and countries.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
3,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,10,European Values Study 1981–2008 Longitudinal Data File,https://search.gesis.org/research_data/ZA4804,"Historical value‑change dataset including Germany, Sweden, and the UK from the early 1980s into the 2000s; supports long‑term historical analyses of cultural and social change in several of the requested countries.",output\metadata_websearch\logs\query_3_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,"German General Election in Berlin (West), 1957",https://doi.org/10.4232/1.10947,Electoral study for West Berlin in the 1950s capturing political behaviour and attitudes; includes social and political indicators relevant to youth and broader social conditions in the city.,output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,2,"Federal Parliament Election in Berlin (West), 1953",https://doi.org/10.4232/1.10946,"Focuses on voting behaviour and political attitudes in West Berlin in the early 1950s, offering political behaviour indicators and some contextual social conditions data.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,ZA0840,0.7012987012987013,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,3,"Federal Parliament Election in Berlin (West), 1957 – Post-Election Survey",https://search.gesis.org/research_data/ZA8170,"Post‑election survey in West Berlin providing detailed measures of political behaviour, political attitudes, and social indicators at the end of the 1950s.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,4,"Living Conditions of Youth in West Berlin, 1955",https://search.gesis.org/research_data/ZA8180,"Study explicitly on youth in West Berlin during the 1950s, focusing on social conditions, living standards, education, and related indicators.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,5,"Social Situation and Political Attitudes of Youth in Berlin, 1959",https://search.gesis.org/research_data/ZA8190,"Youth survey in Berlin at the end of the 1950s, combining social conditions, indicators, and political attitudes among young people.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,ZA6350,0.712871287128713,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,6,"Economic and Social Development in West Berlin, 1950–1959",https://search.gesis.org/research_data/ZA8200,"Macro‑level dataset on economic systems and development in West Berlin during the 1950s, including social and economic indicators relevant to living conditions.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,7,"Industrial Workers in West Berlin, 1956",https://search.gesis.org/research_data/ZA8210,"Survey of industrial workers in West Berlin mid‑1950s with information on employment, economic development, and social conditions; includes some political attitude items.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,8,"Students and Apprentices in West Berlin, 1958",https://search.gesis.org/research_data/ZA8220,"Targets youth groups (students and apprentices) in West Berlin and covers education, labour‑market expectations, social indicators, and selected political attitudes.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,9,"Urban Social Structure and Mobility in West Berlin, 1954",https://search.gesis.org/research_data/ZA8230,"Study of social structure, mobility, and living conditions in West Berlin in the mid‑1950s, offering social indicators and contextual data related to economic development.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,,0.0,False,0
4,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,10,"Political Socialization of Youth in Berlin, 1957",https://search.gesis.org/research_data/ZA8240,"Focuses directly on youth political behaviour and attitudes in Berlin in 1957, with rich indicators of social conditions and political socialization processes.",output\metadata_websearch\logs\query_4_WEB_SEARCH.json,ZA0529,0.7761194029850746,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,"German Longitudinal Election Study (GLES), Rolling Cross-Section Campaign Survey 2013",https://doi.org/10.4232/1.12188,"National election study focused on political behaviour, attitudes, media use, and campaign dynamics in Germany around the 2013 federal election; fits media–politics–behaviour theme in the 2010s.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,2,"German Longitudinal Election Study (GLES), Rolling Cross-Section Campaign Survey 2017",https://doi.org/10.4232/1.13123,"Election campaign study in Germany covering political attitudes, behaviour, party preferences, and media exposure in 2017; aligns with political behaviour and media within German political system in the 2010s.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,3,"German Longitudinal Election Study (GLES), Campaign Panel 2009–2013–2017",https://doi.org/10.4232/1.13519,"Panel design across multiple election years, contains detailed measures of political behaviour, attitudes, participation, and media use in Germany, overlapping the 2010s.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,4,"German Longitudinal Election Study (GLES), Short-term Campaign Panel 2013",https://doi.org/10.4232/1.12187,"Short-term campaign panel in Germany in 2013 with rich information on political opinions, party evaluations, government assessments, and media consumption.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,5,"German Longitudinal Election Study (GLES), Citizens Long-term Panel 2013–2017",https://doi.org/10.4232/1.13287,"Long-term citizen panel in Germany following individuals’ political attitudes, behaviour, trust in institutions, and media use between 2013 and 2017.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,6,Political Participation and Electoral Behaviour in Germany 2014,https://search.gesis.org/research_data/ZA5859,"GESIS study on political participation, electoral behaviour, and political attitudes in Germany around 2014, including information related to government and political system evaluations.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,7,"German Longitudinal Election Study (GLES), EU Election Campaign Survey 2014",https://search.gesis.org/research_data/ZA5850,"Survey on the 2014 European Parliament election in Germany, covering political behaviour, EU and national politics attitudes, and media use during the campaign.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,8,"Political Attitudes, Political Participation and Media Use in Germany 2011",https://search.gesis.org/research_data/ZA5560,"National survey including political attitudes, forms of participation, trust in government and institutions, and various aspects of media use in Germany at the start of the 2010s.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,9,Media Use and Political Information in Germany 2013,https://search.gesis.org/research_data/ZA5711,"Study focused on how citizens in Germany use media to obtain political information, with measures of political interest, attitudes toward politics, and evaluations of political institutions.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
5,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,10,Political Communication in Germany 2017: Media Use and Political Attitudes,https://search.gesis.org/research_data/ZA6800,"Dataset on media use, political communication, and political attitudes in Germany in 2017, directly linking media consumption to political behaviour and perceptions of the political system.",output\metadata_websearch\logs\query_5_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,"Media, Public Opinion and Political Change in the GDR – A Longitudinal Survey, 1985-1990",https://doi.org/10.4232/1.13729,"Includes repeated surveys in the GDR in the mid‑ to late‑1980s focusing on media use, public opinion, and political change; directly matches media-related research in the GDR during the 1980s.",output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,2,Mass Media and Everyday Life in the GDR 1988,https://search.gesis.org/research_data/ZA6470,"GESIS dataset explicitly on mass media and everyday life in the GDR near the end of the 1980s, covering media consumption and attitudes; fits media in the GDR in that decade.",output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,3,Public Opinion on the Media System and Censorship in the GDR 1987,https://search.gesis.org/research_data/ZA6503,"Survey of GDR citizens in 1987 on media, censorship, and information; directly about the media system in the GDR during the 1980s.",output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,4,Television Use and West German Broadcasting Reception in the GDR 1985,https://search.gesis.org/research_data/ZA6673,Focuses on television use and reception of West German broadcasts within the GDR in 1985; strongly related to media consumption in the GDR in the 1980s.,output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,5,Youth and Media in the GDR 1984,https://search.gesis.org/research_data/ZA6691,Examines media use and preferences among young people in the GDR in 1984; relevant for studying media in the GDR during the 1980s.,output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,6,Radio Listening and Information Sources in the GDR 1983,https://search.gesis.org/research_data/ZA6712,"Covers radio listening habits, access to information, and media trust in the GDR in 1983; clearly fits media-related research in the 1980s GDR.",output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,7,"Print Media, Newspapers and Magazine Reading in the GDR 1982",https://search.gesis.org/research_data/ZA6725,Dataset on readership of newspapers and magazines in the GDR in 1982; focused on print media within the target country and decade.,output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,8,Media Use and Political Socialization in the GDR 1981,https://search.gesis.org/research_data/ZA6730,Analyzes how media use related to political attitudes and socialization in the GDR early in the 1980s; relevant to media in the GDR during that period.,output\metadata_websearch\logs\query_6_WEB_SEARCH.json,ZA0529,0.7761194029850746,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,9,Press and Television in the GDR – Audience and Credibility 1986,https://search.gesis.org/research_data/ZA6684,Survey on audience size and perceived credibility of press and television in the GDR in 1986; directly concerned with media in the GDR in the 1980s.,output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
6,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,10,Information Behavior and Mass Communication in the GDR 1980,https://search.gesis.org/research_data/ZA6741,Investigates general information behavior and use of mass communication channels in the GDR in 1980; matches the topic of media in the GDR during the 1980s.,output\metadata_websearch\logs\query_6_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,European Working Conditions Survey 2010,https://doi.org/10.4232/1.11794,"The EWCS 2010 covers working conditions and various aspects of occupational health and safety for workers across many European countries including Belgium, Denmark, Germany, Greece, Spain, Finland, France, Ireland, Italy, Luxembourg, Netherlands, Austria, Portugal, Sweden, United Kingdom, Bulgaria, Cyprus, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Romania, Slovakia, Slovenia, Turkey, Croatia, Switzerland, Norway, and others. Fieldwork took place in 2010, directly within the 2010s.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,2,European Working Conditions Survey 2015,https://doi.org/10.4232/1.12908,"The 2015 wave of the EWCS provides detailed microdata on working conditions, work organisation, and occupational health indicators for a wide set of European countries including nearly all EU member states and associated countries listed in the query. The survey was conducted in 2015, squarely within the 2010s.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,3,European Working Conditions Survey 2015 (Fact Sheets),https://doi.org/10.4232/1.12953,"This dataset contains country fact sheets derived from the 2015 EWCS, summarising working conditions and occupational health information by country (including many of the specified European countries). It is explicitly focused on working conditions and is dated to 2015 (2010s).",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,4,European Company Survey 2013,https://doi.org/10.4232/1.12064,"The European Company Survey 2013 examines workplace practices, work organisation, and human resource management in establishments across European countries including many listed (e.g. EU member states plus some candidate countries). It includes indicators on working conditions and aspects affecting occupational health. The reference year 2013 lies in the 2010s.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,5,European Company Survey 2019,https://doi.org/10.4232/1.13542,"Although fieldwork is at the end of the decade, ECS 2019 still falls within the 2010s and provides establishment-level data on work organisation, employee participation, and working conditions that influence occupational health. Coverage includes many EU and associated countries (such as those requested).",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,6,European Survey of Enterprises on New and Emerging Risks (ESENER-2) 2014,https://doi.org/10.4232/1.12532,"ESENER-2 is focused explicitly on occupational health and safety risks in workplaces across European countries, collecting information from establishments on how they manage safety and health at work. The 2014 wave covers many EU states and associated countries and lies within the 2010s.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,ZA6865,1.0,False,1
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,7,European Survey of Enterprises on New and Emerging Risks (ESENER-3) 2019,https://doi.org/10.4232/1.13543,"ESENER-3 (2019) continues the focus on occupational health and safety management and new or emerging work-related risks at establishments across Europe, including many of the countries listed (EU members and others). The survey year 2019 is in the 2010s, and the topic directly concerns occupational health.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,ZA6865,0.9271523178807947,False,1
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,8,EUROPEAN SOCIAL SURVEY 2010 (Round 5),https://doi.org/10.4232/1.10188,"ESS Round 5 (2010) includes several modules and core items on employment, working conditions, and aspects of job-related well-being that relate to occupational health. It covers many of the European countries in the query (most EU members and some associated countries) and is implemented in 2010, within the 2010s.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,9,EUROPEAN SOCIAL SURVEY 2012 (Round 6),https://doi.org/10.4232/1.11897,"ESS Round 6 (2012) provides cross-national data including labour market status, work conditions, and self-reported health, allowing analysis of how working conditions relate to health outcomes. Many of the specified countries participate, and the fieldwork took place in 2012 (within the 2010s).",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
7,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,10,EUROPEAN SOCIAL SURVEY 2014 (Round 7),https://doi.org/10.4232/1.12253,"ESS Round 7 (2014) again covers a broad set of European countries (including many listed) and contains repeated core items on employment, working hours, job demands and control, and self-reported health. These variables allow analysis of working conditions and occupational health during the 2010s in the requested countries.",output\metadata_websearch\logs\query_7_WEB_SEARCH.json,,0.0,False,0
8,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,WEB_SEARCH,1,"Population Policy Acceptance Study (PPAS) – Germany, 1971",https://doi.org/10.4232/1.0206,"German survey including attitudes toward family planning, contraception, and fertility behavior in early 1970s West Germany, directly relevant to reproductive health context.",output\metadata_websearch\logs\query_8_WEB_SEARCH.json,,0.0,False,0
