dataset_id	model	prompt	answer	mentions_gesis	found_target_study	timestamp
ZA2235	gpt-5.1	Can you find datasets related to Specific diseases, disorders and medical conditions in Germany during the 1980s?	"Here are practical ways to find datasets on specific diseases, disorders, and medical conditions in Germany during the 1980s, plus concrete starting points. Because this is a historical/specialized topic, you’ll mostly combine:

- Official German statistics (Gesundheitsberichterstattung, Statistisches Bundesamt)  
- International databases (WHO, OECD, etc.)  
- Research data archives (GESIS, etc.)  
- Disease‑specific registries and cohort studies  

I’ll organize this by **where to look** and **what query terms to use**.

---

## 1. German official statistics / health reporting

### a) Robert Koch Institute (RKI – Robert Koch-Institut)

RKI is responsible for infectious disease surveillance and health monitoring.

**What they may have for the 1980s:**
- Infectious disease notification data (e.g., tuberculosis, measles, hepatitis, etc.)
- Cancer registry information (partly, depending on region and period)
- Historical tables in PDFs / yearbooks

**How to search:**
- Website: `https://www.rki.de`
- Use their search (Suche) with terms like:
  - `Meldedaten 1980`  
  - `Infektionskrankheiten Deutschland 1980er`  
  - `Zeitreihe Inzidenz Tuberkulose Deutschland`  
  - `historische Daten` / `Zeitreihen`  

Often you’ll find:
- Excel or CSV tables in appendices, or
- Yearbook PDFs where tables can be extracted.

If you have specific diseases in mind, we can craft very targeted German search phrases.

---

### b) Federal Statistical Office (DESTATIS – Statistisches Bundesamt)

**Focus:** mortality data, hospital statistics, causes of death.

**Likely available for 1980s:**
- Todesursachenstatistik (cause-of-death statistics)
- Krankenhausstatistik (hospital statistics)  
  including diagnoses (ICD codes) aggregated by year, sex, age, etc.

**Where to go:**
- English start: `https://www.destatis.de`  
  (But many historical materials are only in German.)
- Look for:
  - “Genesis-Online” database (may require free registration)
  - Keywords in German:
    - `Todesursachenstatistik 1980`  
    - `ICD 9 Deutschland 1980`  
    - `Krankenhausstatistik 1980 Diagnosen`  
    - `Zeitreihe Sterbefälle nach Todesursache`  

**Format:**
- Typically aggregated tables (Excel/CSV).  
- You can get mortality by ICD category, year, sex, sometimes region.

---

## 2. International organizations & databases

### a) WHO Global Health Observatory (GHO) & WHO Mortality Database

**Scope:**
- Cause‑specific mortality and sometimes incidence, by country and year.
- For Germany, note the period of East/West Germany (FRG/FRG vs GDR).

**What you can get for the 1980s:**
- Age‑standardized death rates for specific causes (e.g., cancer, cardiovascular disease, TB, etc.)
- Data for West and East Germany separately in that period.

**How to access:**
- WHO GHO: `https://www.who.int/data/gho`
- WHO Mortality Database: `https://www.who.int/data/data-collection-tools/who-mortality-database`
- Filters:
  - Country: Germany (or FR Germany / GDR, depending on years)
  - Years: 1980–1989
  - Cause: specific ICD codes or cause groups.

Data is downloadable as CSV or Excel.

---

### b) OECD Health Statistics

If you need more aggregated indicators.

- Website: `https://stats.oecd.org`
- Dataset: “Health” > mortality, diseases, risk factors.
- Coverage for 1980s varies by indicator but often includes:
  - Cancer mortality, circulatory disease mortality, etc.
- Filter by:
  - Country: Germany (sometimes split or only West Germany for earlier years)
  - Time: 1980s
  - Indicator: the disease category.

---

## 3. Research data archives (individual-level / survey data)

### a) GESIS – Leibniz Institute for the Social Sciences

GESIS hosts many German survey datasets, some with health modules.

- Website: `https://www.gesis.org`
- Data search: “Search Data” (or “Datenbestände”).
- Try queries like:
  - `Gesundheit 1984 Deutschland`
  - `Gesundheitszustand 1980`
  - Specific: `Herz-Kreislauf`, `Diabetes`, `Psychische Gesundheit`
- Look for:
  - “German Health Interview and Examination Survey” predecessors
  - Regional health surveys from the 1980s
  - Panel surveys with health questions (e.g., socio-economic panel but with health indicators).

Access often requires registration and sometimes a data use agreement.

---

### b) European consortia / ICPSR

- **ICPSR** (`https://www.icpsr.umich.edu`) sometimes has historical health datasets involving Germany.
- Use queries like:
  - `Germany health 1980`
  - `Germany morbidity 1980s`
- These tend to be research project data, not official statistics, but can have rich variables.

---

## 4. Disease‑specific German registries & cohorts

For certain diseases, Germany has longstanding registries that include 1980s data.

Examples:

### a) Cancer Registries

- **Association of Population-based Cancer Registries in Germany (GEKID):** `https://www.gekid.de`
- You can find:
  - Regional cancer incidence and survival data.
  - Some downloadable datasets or at least tables for 1980s, depending on region.
- Search within site:
  - `Zeitreihen 1980`
  - `Inzidenz Krebs Deutschland 1980`

### b) Diabetes, cardiovascular, etc.

Look for large cohort studies started before or in the 1980s, e.g.:

- “MONICA” (WHO MONICA Project – Monitoring Trends and Determinants in Cardiovascular Disease)  
  - Germany had MONICA centers (e.g., Augsburg).  
  - Data is partly available via research channels and WHO.  
  - Search: `WHO MONICA Augsburg dataset`.

Often these are not open raw data but may have public summary tables; microdata typically requires an application.

---

## 5. National health surveys (if you accept late-1980s / early-1990s)

Some relevant surveys:

- **German Cardiovascular Prevention Study** (Deutsche Herz-Kreislauf-Präventionsstudie)  
- Early waves of large population surveys including health questions.  
- Some might straddle the late 1980s / early 1990s.

These are often found via:
- RKI publications or
- GESIS / university data archives.

---

## 6. Practical search blueprint

If you tell me your specific disease, I can give more precise links and German keyword phrases. But here is a generic pattern you can use in Google/Google Scholar (or on each site):

### For official stats (German, 1980s, Germany):

- `""Deutschland"" ""Todesursachenstatistik"" 1985 OR 1984 OR 1986`
- `""Krankenhausstatistik"" Diagnosen 1980er`
- `""Meldedaten"" Infektionskrankheiten Deutschland 1980`  
- `""Zeitreihe"" Inzidenz [Disease name in German] Deutschland`

### For international databases:

- Site‑specific:
  - `site:who.int mortality database Germany 1980`
  - `site:stats.oecd.org ""Germany"" ""1980""`

### For research data / GESIS:

In German:
- `Krebs Inzidenz Deutschland 1980 Datensatz`
- `Herzinfarkt Deutschland 1980er Survey`
- `Gesundheitszustand Bevölkerung Bundesrepublik 1984 Datensatz`

---

## 7. Clarifying your needs

To narrow this down to concrete datasets with direct links, I need a bit more detail:

1. **Type of condition**:  
   - Infectious (e.g., TB, HIV/AIDS, measles, hepatitis)  
   - Chronic (e.g., cancer, cardiovascular disease, diabetes)  
   - Mental health / psychiatric disorders  
   - Injuries, accidents, etc.

2. **Type of data**:  
   - Aggregated statistics per year/region/age/sex (easiest)  
   - Individual-level microdata (requires applications and has access restrictions).

3. **Specific years**:  
   - Whole decade 1980–1989, or certain years?

4. **East vs West Germany**:  
   - Do you need data separated by FRG/GDR, or unified Germany?

If you tell me, for example, “I need datasets for cancer, cardiovascular disease, and diabetes incidence/mortality in West Germany from 1980–1989, aggregated by year and sex,” I can outline a step‑by‑step plan (with example table structures) and show exactly where in WHO/DESTATIS/RKI to pull them."	True	False	2026-05-27T12:31:43.228639+00:00
ZA2235	gpt-5.4	Can you find datasets related to Specific diseases, disorders and medical conditions in Germany during the 1980s?	[ERROR: API returned None]	False	False	2026-05-27T12:32:30.622650+00:00
ZA2235	gpt-oss:120b	Can you find datasets related to Specific diseases, disorders and medical conditions in Germany during the 1980s?		False	False	2026-05-27T12:32:33.496794+00:00
ZA2235	gpt-oss:latest	Can you find datasets related to Specific diseases, disorders and medical conditions in Germany during the 1980s?		False	False	2026-05-27T12:32:35.199067+00:00
ZA2235	mistral-small3.2:latest	Can you find datasets related to Specific diseases, disorders and medical conditions in Germany during the 1980s?	"To find datasets related to specific diseases, disorders, and medical conditions in Germany during the 1980s, you can explore several sources:

1. **German Federal Statistical Office (Destatis)**: They often provide historical health data. You can check their archives for datasets from the 1980s.
   - Website: [Destatis](https://www.destatis.de)

2. **Robert Koch Institute (RKI)**: The RKI is the main public health institute in Germany and may have historical data on various diseases.
   - Website: [RKI](https://www.rki.de)

3. **World Health Organization (WHO)**: The WHO often has historical health data for various countries, including Germany.
   - Website: [WHO](https://www.who.int)

4. **European Health for All Database (HFA-DB)**: This database provides health statistics for European countries, including historical data.
   - Website: [HFA-DB](https://data.euro.who.int/hfadb/)

5. **Academic Databases**: Platforms like PubMed, Google Scholar, or JSTOR may have studies or datasets related to specific diseases in Germany during the 1980s.
   - PubMed: [PubMed](https://pubmed.ncbi.nlm.nih.gov/)
   - Google Scholar: [Google Scholar](https://scholar.google.com/)
   - JSTOR: [JSTOR](https://www.jstor.org/)

6. **University Libraries and Archives**: Many universities in Germany have archives that may contain historical health data. You can check the libraries of universities like the University of Heidelberg, Humboldt University of Berlin, or the Technical University of Munich.

7. **National Library of Medicine (NLM)**: The NLM in the United States has a vast collection of historical health data and may have relevant datasets.
   - Website: [NLM](https://www.nlm.nih.gov/)

8. **Data Repositories**: Platforms like Zenodo, Figshare, or Dryad may have datasets uploaded by researchers.
   - Zenodo: [Zenodo](https://zenodo.org/)
   - Figshare: [Figshare](https://figshare.com/)
   - Dryad: [Dryad](https://datadryad.org/)

If you are looking for data on a specific disease or condition, please provide more details so I can help you find the most relevant sources."	False	False	2026-05-27T12:32:37.471107+00:00
ZA2235	gemma3:27b	Can you find datasets related to Family life and marriage in Germany during the 1980s?	"Okay, finding specific datasets for family life and marriage in 1980s Germany can be challenging.  Data collection methods and accessibility have changed significantly. However, here's a breakdown of potential sources, datasets, and where to look, categorized for clarity.  I'll also give notes on likely limitations.  I'll try to cover both quantitative and qualitative data options.

**I. Major Survey and Statistical Organizations (Quantitative Data)**

These are the most likely sources for structured, numerical data.  Accessing some of this data might require purchasing it, applying for research access, or finding publications *based* on it.

*   **Destatis (Federal Statistical Office of Germany):** ([https://www.destatis.de/EN/Themes/index.html](https://www.destatis.de/EN/Themes/index.html))  This is *the* primary source for German official statistics.
    *   **Family Statistics:** Look within the ""Population"" or ""Social Statistics"" sections.  You'll likely find data on:
        *   Marriage and Divorce Rates (annual data is likely available)
        *   Household Composition (size, type - single-person, nuclear family, etc.)
        *   Fertility Rates (birth rates by mother's age, etc.)
        *   Number of Children per Family
        *   Living Arrangements of the Elderly
    *   **Microcensus:**  The Microcensus is a continuous household survey. While the detail available for specific years in the 1980s might be limited online, it *could* contain relevant information.  You may need to contact Destatis directly to inquire about access to the raw data or published tables.
    *   **Population Statistics:** General population figures that can be used to calculate rates.
*   **GSOEP (German Socio-Economic Panel):** ([https://www.diw.de/en/gsoep](https://www.diw.de/en/gsoep))  This is a highly respected longitudinal household survey.  It began in 1984, so you *will* have data for the late 1980s.
    *   **Strengths:**  Extremely rich data on demographics, income, employment, family status, attitudes, and more.  It's a panel study, meaning you can track individuals and families over time.
    *   **Access:**  Access is generally through application and potentially a fee (depending on your affiliation and the scope of your research).  The DIW (German Institute for Economic Research) manages the GSOEP.
*   **ALLBUS (German General Social Survey):** ([https://www.gesis.org/en/allbus/](https://www.gesis.org/en/allbus/))  A cross-sectional survey conducted regularly.  It's less focused on detailed economic data than GSOEP but includes questions about values, attitudes, social issues, and family life. Look for ALLBUS waves from the 1980s.
    *   **Access:**  Data is available through GESIS – Leibniz Institute for the Social Sciences (see below).
*   **INEF (Institut für empirische Wirtschaftsforschung):** ([https://www.inef.de/](https://www.inef.de/)) - While primarily economic, they sometimes collaborate on or publish data relevant to social and family issues. Worth checking their publications.



**II. Research Institutions & Data Archives (Quantitative & Qualitative)**

These institutions often archive data from research projects or make it accessible.

*   **GESIS – Leibniz Institute for the Social Sciences:** ([https://www.gesis.org/en/](https://www.gesis.org/en/))  This is a *major* repository for social science data in Germany.
    *   **ZA4881 (German Social Science Infrastructure for Empirical Research):** GESIS manages this infrastructure which includes a search portal for a multitude of surveys and studies.  You'll find data from ALLBUS, and potentially other smaller studies. ([https://www.za4881.de/en/](https://www.za4881.de/en/))
    *   **GESIS Data Archive:**  Browse their archive specifically. Use keywords like ""family,"" ""marriage,"" ""divorce,"" ""children,"" ""household,"" ""Germany,"" and the years ""1980-1989.""
*   **Max Planck Institute for Demographic Research (MPIDR):** ([https://www.demographic-research.org/](https://www.demographic-research.org/)) Focuses on population studies. They might have data related to family formation, fertility, and household dynamics.
* **University Libraries & Archives:** Check the digital archives of major German universities (e.g., Heidelberg, Berlin, Munich).  They sometimes host data from research projects conducted by their faculty.

**III. Qualitative Data Sources**

Finding direct access to qualitative datasets (interview transcripts, etc.) is harder.  You'll likely need to rely on published research *based* on these sources.

*   **Oral History Archives:**  Some German universities and historical societies have oral history collections.  These might contain interviews with people who grew up or formed families in the 1980s.
*   **Historical Newspapers & Magazines:**  *Der Spiegel*, *Die Zeit*, and other major German publications from the 1980s offer insights into social attitudes and family life.  These are not datasets, but can be valuable sources.  Many are now digitized and searchable.
*   **Archival Records (Difficult Access):**  Records from local courts (regarding divorce cases), church records (marriage/baptism), and social welfare agencies *might* contain relevant information, but access is usually restricted due to privacy concerns.



**IV.  Specific Topics & Potential Data**

Here's a breakdown of specific aspects of family life and potential data sources:

*   **Marriage & Divorce:** Destatis is the best source for aggregate statistics.  GSOEP might provide individual-level data on marital status changes.
*   **Family Formation (Age at First Marriage/Childbirth):** Destatis, GSOEP.
*   **Household Structure & Size:** Destatis, Microcensus, GSOEP.
*   **Working Mothers & Childcare:** GSOEP, ALLBUS (look for questions about work-life balance and childcare arrangements). Destatis might have some statistics on female employment and childcare availability.
*   **Divorce Reasons:**  This is the hardest to find quantitatively.  Court records are the primary source, but access is limited.  Qualitative studies (if you can find them) might provide insights.
*   **East/West Germany Differences:**  The 1980s were still a period of significant difference between East and West Germany.  Look for data disaggregated by region. Destatis and GSOEP will likely have this.
* **Role of Women in the Family:** ALLBUS and GSOEP might contain data on attitudes towards gender roles and women's participation in the workforce and family life.

**Important Considerations & Limitations:**

*   **Data Availability:** Data from the 1980s is older.  It might be less detailed than current data.  Some data might only be available in published form, not as raw datasets.
*   **Privacy Concerns:**  Data from individual surveys is subject to privacy regulations. Access to raw data often requires a justification and agreement to protect the confidentiality of respondents.
*   **German Language:** Much of the documentation and metadata for these datasets will be in German.
*   **Data Harmonization:**  If you combine data from multiple sources, be careful to ensure that the variables are measured consistently.
*   **East/West Germany:** Keep in mind the political context. Data prior to 1990 will reflect the division of Germany.



**To help me refine the search, could you tell me:**

*   **What *specifically* are you interested in researching?** (e.g., divorce rates, childcare arrangements, the impact of economic factors on family life)
*   **What level of data do you need?** (Aggregate statistics, individual-level data, qualitative interviews)
*   **Do you read German?** (This will significantly affect your ability to access some resources)



I hope this comprehensive overview is helpful.  Good luck with your research! Let me know if you have more specific questions."	True	False	2026-05-27T12:32:47.379735+00:00
ZA2235	gpt-4.1	Can you find datasets related to Family life and marriage in Germany during the 1980s?	[ERROR: API returned None]	False	False	2026-05-27T12:33:27.323209+00:00
ZA2235	gpt-4.1-mini	Can you find datasets related to Family life and marriage in Germany during the 1980s?	[ERROR: API returned None]	False	False	2026-05-27T12:33:29.044573+00:00
ZA2235	llama4:latest	Can you find datasets related to Family life and marriage in Germany during the 1980s?	"Finding datasets related to family life and marriage in Germany during the 1980s can be a bit challenging, but there are several sources you can explore. Here are a few options:

1. **Federal Statistical Office of Germany (Destatis)**: Destatis provides a wide range of data on family life and marriage in Germany. You can search for datasets from the 1980s in their database. They have a section dedicated to ""Marriage and Family"" which might be helpful.

2. **German Socio-Economic Panel (SOEP)**: The SOEP is a longitudinal survey that has been conducted since 1984. It provides data on various aspects of life, including family, marriage, and relationships. You can access the data through the SOEP website or the German Data Center for Research Data (DZG).

3. **Federal Ministry for Family Affairs, Senior Citizens, Women and Youth (BMFSFJ)**: The BMFSFJ publishes reports and datasets on family-related topics, including marriage and family life. You can search their website for relevant data.

4. **German Data Center for Research Data (DZG)**: The DZG provides access to various research datasets, including those related to family and marriage. You can search their database for datasets from the 1980s.

5. **Historical datasets from academic research**: You can also try searching for academic research papers and datasets related to family life and marriage in Germany during the 1980s. Some popular academic databases include JSTOR, EBSCO, and ProQuest.

Some specific datasets you might find useful:

* The **Microcensus** (1975-2019) provides data on family and marriage in Germany, including information on household structure, marriage rates, and divorce rates.
* The **German Family Survey** (1980, 1985, 1990) provides data on family life, marriage, and relationships in Germany.
* The **SOEP-IS** (1984-2019) provides data on income, employment, and family life in Germany.

Keep in mind that some datasets might be only available in German, and you may need to use a translation tool to access the information.

If you have any specific questions or need help finding datasets, feel free to ask!"	False	False	2026-05-27T12:33:30.870092+00:00
ZA2235	o4-mini	Can you find datasets related to Family life and marriage in Germany during the 1980s?	"Here is a (non-exhaustive) list of surveys and statistical series you can tap into for research on family life and marriage in Germany during the 1980s. All of these cover West Germany (until reunification in 1990) and many are available as micro‐data:

1. German Microcensus (Mikrozensus)  
   • Provider: Federal Statistical Office (Statistisches Bundesamt), Research Data Centres (FDZ)  
   • Coverage: annual cross-sectional household and individual data, including marital status, household composition, number of children, age at first marriage, divorces, etc.  
   • How to access: apply via the FDZ Mikrozensus portal (https://www.forschungsdatenzentrum.de/mikrozensus) for scientific use files.  
   • Relevant years: 1980–1989 (and earlier/later waves for trend analysis)

2. Socio-Economic Panel (SOEP)  
   • Provider: German Institute for Economic Research (DIW Berlin)  
   • Coverage: annual longitudinal panel starting in 1984 (West German sample) with detailed information on marital status, household members, fertility, living arrangements, partnership histories, attitudes toward gender roles, etc.  
   • How to access: register and download via DIW’s SOEP user portal (https://www.diw.de/soeppubdownload)  
   • Key advantage: you can follow the same households and individuals over time

3. ALLBUS (Allgemeine Bevölkerungsumfrage der Sozialwissenschaften) – German General Social Survey  
   • Provider: GESIS – Leibniz Institute for the Social Sciences  
   • Coverage: annual cross-sectional surveys since 1980; core topic modules vary by year but include family values, satisfaction with family life, division of labor in the household, attitudes toward marriage/divorce, gender roles, child care, etc.  
   • How to access: GESIS Data Archive (https://dbk.gesis.org/dbksearch/). Search for ALLBUS waves 1980–1989.

4. European Values Study (EVS) – West Germany 1981–1982  
   • Provider: GESIS in cooperation with EVS  
   • Coverage: values, beliefs and attitudes, including a battery on marriage, family obligations, household roles, ideal number of children, divorce acceptance, etc.  
   • How to access: EVS website or GESIS Data Catalogue (https://www.gesis.org/evs/)

5. Time-Use Survey (Zeitbudgeterhebung) 1981/82  
   • Provider: Federal Statistical Office  
   • Coverage: nationally representative diary-style survey on how individuals allocate their time across paid work, housework, child care, leisure, etc. Useful for examining the gendered division of labor in families.  
   • How to access: publications and microdata via FDZ (https://www.forschungsdatenzentrum.de)

6. Destatis Time Series and Yearbooks (Statistisches Jahrbuch)  
   • Provider: Federal Statistical Office  
   • Coverage: aggregated annual figures on numbers and rates of marriages, divorces, births by marital status, average age at marriage, household types, family structure (e.g., single-parent families), etc.  
   • How to access: many tables are available as free Excel/PDF downloads on the Destatis website (https://www.destatis.de). Look under “Themen” → “Bevölkerung und Erwerbstätigkeit” → “Familien und Lebensformen.”

7. IPUMS International – West Germany Microdata  
   • Provider: University of Minnesota (IPUMS) in collaboration with Destatis  
   • Coverage: harmonized samples of the German Microcensus for selected years, including 1970, 1981, 1991, etc. Variables include marital status, household relationships, number of children, etc.  
   • How to access: register at https://international.ipums.org and download the West Germany samples

Additional pointers:  
- If your focus is on attitudes and norms (rather than purely demographic registers), ALLBUS and EVS will be particularly valuable.  
- For longitudinal analyses of individual life courses (marriage timing, divorce risk, family transitions), SOEP is unrivaled.  
- For high-precision demographic rates and counts, use the aggregated statistical yearbooks or time-series tables from Destatis.  

Depending on your institutional affiliation you may need to submit a short research proposal or data protection agreement (especially for microdata). But once approved, you will have access to rich national information on family life and marriage in 1980s Germany."	True	False	2026-05-27T12:35:02.073818+00:00
ZA2235	gpt-5	Can you find datasets related to Family life and marriage in Germany during the 1980s?	"Here are solid, well-documented sources you can use to study family life and marriage in Germany during the 1980s. I’ve grouped them into microdata (individual-level) and aggregate/time‑series data. For the 1980s, remember that Germany was divided; many sources distinguish West (FRG) and East (GDR).

Microdata (individual-level records)
- German Socio-Economic Panel (SOEP, DIW Berlin)
  - Coverage: Starts 1984 in West Germany; East German samples added around reunification. Annual follow-up.
  - What you can study: Marital status and history, partnership/union status, dates of marriage/divorce, fertility histories (number and birth years of children), household composition, cohabitation, education/employment.
  - Why useful: Rich longitudinal panel lets you analyze marriage formation/divorce, birth timing, and family transitions within the 1980s.
  - Access: Data use agreement with DIW Berlin (free for research/teaching). Good English documentation.

- German Microcensus (Mikrozensus) Scientific Use Files (FDZ der Statistischen Ämter)
  - Coverage: Annual 1% household sample. 1980s waves (e.g., 1980, 1982, 1983, 1985, 1987, 1989) are available as SUFs via the Research Data Centers. West and, for some series, separate East data near 1989/1990.
  - What you can study: Household/family type, marital status, number of children in household, age, education, labor force status; some waves include family/household modules.
  - Why useful: Large, nationally representative cross-sections suitable for precise estimates by age, region, and socio‑demographics.
  - Access: Application to the FDZ; remote execution or on-site; documentation often in German.

- ALLBUS/GGSS (German General Social Survey, GESIS)
  - Coverage: 1980, 1982, 1984, 1986, 1988 (West Germany in the 1980s).
  - What you can study: Attitudes toward marriage, family roles, gender norms; basic demographics and some behavior items.
  - Why useful: Repeated cross-sections allow tracking attitudinal change during the decade.
  - Access: Download via GESIS after registration; English materials available.

- ISSP 1988 Family and Changing Gender Roles I (via ALLBUS/ISSP Germany)
  - Coverage: 1988 module fielded in West Germany.
  - What you can study: Division of household labor, attitudes to working mothers, ideal family size, marriage/cohabitation norms.
  - Access: GESIS provides harmonized ISSP datasets.

- European Values Study (EVS) – West Germany 1981; both East and West in 1990
  - What you can study: Norms about marriage, family, divorce, gender roles, religion and values that relate to family behavior.
  - Access: GESIS/EVS; broad cross-national comparability.

- German Life History Study (GLHS, Max Planck Institute for Human Development)
  - Coverage: Birth cohorts (e.g., 1929–31, 1939–41, 1949–51, 1954–56) with retrospective life histories collected in the 1980s–1990s for both West and East Germans.
  - What you can study: Detailed event histories of partnerships, marriage, divorce, fertility, education and employment, covering the 1980s period.
  - Access: Through GESIS/Max Planck data services; excellent for transition/event-history analyses.

- Fertility and Family Survey (FFS, Germany, early 1990s)
  - Coverage: Fielded circa 1992 in West and separate East German samples (post‑reunification), with retrospective histories spanning the 1980s.
  - What you can study: Full nuptiality and fertility histories, contraception, partnership context.
  - Access: GESIS or UNECE FFS archives (application required). Useful when you need standardized histories referencing the 1980s.

- IPUMS International (harmonized census microdata)
  - Coverage: Harmonized German census/microcensus samples around the 1970s–1990s window. Availability for specific 1980s samples (e.g., 1987 West Germany, 1981 East Germany) should be confirmed in the IPUMS catalog.
  - What you can study: Household structure, marital status, relationship to head, children in household, basic socio‑demographics.
  - Access: IPUMS registration and project description; easy cross‑national comparisons.

Aggregate/time-series data
- Destatis GENESIS‑Online (Federal Statistical Office)
  - Coverage: Annual vital statistics back through the 1980s (and earlier) for West and East Germany separately.
  - What you can study: Marriages (Eheschließungen) by age/region, divorces (Ehescheidungen), live births by mother’s age and marital status, nonmarital birth shares, age at first marriage, parity distributions (varies by series).
  - Why useful: Official, comprehensive, and consistent time series; can separate FRG/GDR and break down by Bundesland.
  - Access: Free account; tables downloadable as CSV/Excel; documentation often in German.

- Human Fertility Database (HFD) and Human Fertility Collection (MPIDR/BiB/FSU)
  - Coverage: Germany (West, East, and Unified) with period and cohort measures covering the 1980s.
  - What you can study: Age-specific fertility rates, total fertility rate, mean age at birth/first birth, parity‑specific indicators; high-quality time series for decomposition.
  - Access: Free registration; well-documented methods.

- Eurostat historical series
  - Coverage: Marriage and divorce rates, fertility indicators for West Germany (and later unified Germany) across the 1980s.
  - Use case: Quick, comparable indicators for international benchmarking.

Which to choose depends on your exact question
- Behavioral events in the 1980s (timing of marriage, cohabitation, divorce, births): SOEP, GLHS, FFS are best. SOEP is strongest for longitudinal 1984–89 West Germany; GLHS and FFS provide retrospective event histories spanning the decade (including East).
- Household structure and marital status snapshots by year/region: Microcensus SUFs from the FDZ or IPUMS census extracts (if the 1980s samples you need are available).
- Attitudes to marriage, gender roles, and family: ALLBUS (incl. ISSP 1988) and EVS 1981/1990.
- Macro trends across the decade: Destatis GENESIS tables and MPIDR HFD.

Access notes
- SOEP: Sign a data use agreement with DIW; data are delivered securely. Strong English documentation and Stata/SPSS/R support.
- FDZ Mikrozensus: Application with project description; some older 1980s waves may require on-site or remote execution.
- GESIS (ALLBUS, EVS, ISSP, GLHS, FFS): Free after registration; some studies have additional terms of use.
- IPUMS International: Free after registration; check German samples available for the exact years you need.
- Destatis GENESIS/HFD: Free registration; immediate downloads.

Helpful next questions so I can narrow and point you to exact files/tables
- Do you need microdata, aggregate series, or both?
- Are you focused on West Germany, East Germany, or comparing both?
- Specific topics: marriage formation age, cohabitation, divorce, birth timing/spacing, nonmarital births, household composition, or attitudes?
- Geographic detail needed (national vs. by Bundesland)?
- Preferred formats/tools (Stata, R, SPSS), and any constraints on data access procedures?

If you share your focus, I can shortlist exact study waves/years, variables, and provide direct catalog links and application steps."	True	False	2026-05-27T12:35:16.335350+00:00
