"query_id";"query_text";"source_dataset_id";"source_title";"query_variant";"mode";"model";"rank";"returned_title";"returned_url_or_doi";"matched_dataset_id";"is_relevant";"match_confidence";"link_valid";"justification"
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"NO_WEB";"llama4:latest";"4";"Shell 2015: Youth Study";"https://doi.org/10.4232/1.12651";"ZA6699";"0";"1.0";"True";"The dataset deals with youth, social behaviour and attitudes, and it is from Germany, and from the 2010s."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"NO_WEB";"llama4:latest";"5";"Evaluation des Programms ärztliche Einstellungsuntersuchungen (2014-2017)";"https://doi.org/10.4232/1.13340";"ZA5531";"0";"1.0";"True";"The dataset deals with education and youth, and it is from Germany, and from the 2010s."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"NO_WEB";"gpt-5.1";"1";"Haupt- und Nebenerhebungen im Förderschwerpunkt emotionale und soziale Entwicklung (2010er Jahre, Deutschland)";"https://doi.org/10.4232/1.12918";"ZA5914";"0";"1.0";"True";"GESIS-Studie aus den 2010er Jahren in Deutschland mit Schwerpunkt auf Jugendlichen an Förderschulen der emotionalen und sozialen Entwicklung. Die Untersuchungseinheit ist das Individuum (Schülerinnen und Schüler). Relevante thematische Bereiche sind Bildung (Förderschulen), soziale Entwicklung und Verhalten, Familienkontext sowie Einstellungen/Verhaltensweisen im schulischen Alltag."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"1";"NEPS Starting Cohort 4 – Students at Vocational Schools (2010-2018)";"https://www.gesis.org/en/neps/starting-cohort-4";"";"0";"0.0";"False";"This cohort focuses on students in vocational schools, which aligns with 'Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung' as Förderschulen often lead to vocational pathways. The time frame (2010-2018) falls within the 2010s.  Individual level data is collected. It covers education, social behaviour, and potentially aspects of leisure/tourism/sport depending on the modules."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"2";"NEPS Starting Cohort 3 – 6th Grade Students (2010-2019)";"https://www.gesis.org/en/neps/starting-cohort-3";"";"0";"0.0";"False";"This cohort tracks students from 6th grade onwards, and while not exclusively focused on Förderschulen, it includes students with varying educational backgrounds, potentially including those from schools specializing in emotional and social development. The timeframe is within the 2010s and the unit of analysis is the individual."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"3";"German Education Survey (DEEP) 2010";"https://www.gesis.org/en/deep/deep-2010";"ZA5074";"0";"0.7948717948717949";"False";"DEEP 2010 covers a broad range of educational topics in Germany, and while not exclusively focused on the specified school type, it is possible to filter for students with specific educational paths. Covers education and social behaviour.  Individual level data is collected."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"4";"National Educational Panel Study (NEPS) - School Reports";"https://www.gesis.org/en/neps/school-reports";"ZA0874";"0";"0.7857142857142857";"False";"While not a primary dataset, these reports provide context to the NEPS cohorts and might contain information relating to students in different school types. Useful for background and contextual analysis relating to the key population."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"5";"NEPS Adolescent Sample (Waves 1-6)";"https://doi.org/10.5164/NEPS.20230324.2.0";"";"0";"0.0";"False";"Covers adolescents and their educational paths. Relevant for understanding social behaviour, attitudes, and educational experiences. The timeframe overlaps with the 2010s. Individual level."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"6";"NEPS Adult Sample (Waves 1-7)";"https://doi.org/10.5164/NEPS.20230324.1.0";"";"0";"0.0";"False";"While primarily focused on adults, may include individuals who were youths during the 2010s, offering longitudinal data that touches upon educational background and social behaviour."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"7";"Life History and Social Networks (Sozioökonomisches Panel - SOEP)";"https://www.gesis.org/en/soep";"ZA2667";"0";"0.7307692307692308";"False";"SOEP is a long-running panel study covering various aspects of life in Germany. Although not specifically focused on the target population, it may contain data on individuals who attended Förderschulen and allows analysis of social behaviour, family life and attitudes. Individual level data."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"8";"Family Life Course – FDHS (2010)";"https://www.gesis.org/en/fdhs";"";"0";"0.0";"False";"Focuses on family dynamics and life course events. Relevant for researching family life and marriage aspects. While it doesn't directly target the youth population, family background could be related to school types."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"9";"German Leisure and Sports Survey (FES)";"https://www.gesis.org/en/fes";"ZA4850";"0";"0.7936507936507937";"False";"This survey specifically explores leisure, tourism, and sports behaviors in Germany. Might intersect with the youth population and provide complementary information to educational datasets. Individual level."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"10";"Values Survey - German Sample";"https://doi.org/10.48333/PID006226";"";"0";"0.0";"False";"This survey investigates social attitudes and values in Germany. It can provide insights into the social behaviour and attitudes of young people during the 2010s, even if it doesn’t focus exclusively on specific school types."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"1";"JuBBS: Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung (2017/2018)";"https://doi.org/10.4232/1.13587";"";"0";"0.0";"False";"This study explicitly targets youths at special schools for emotional and social development (Förderschulen der emotionalen und sozialen Entwicklung) in Germany, focusing on individual-level data. The survey covers youth, education, and social behaviour within the 2010s, matching all requested fields."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"2";"JuBBS: Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung (2015/2016)";"https://doi.org/10.4232/1.12762";"";"0";"0.0";"False";"This followup survey from 2015/16 investigates youths at special schools for emotional and social development at the individual level, covering topics relevant to youth, education, social attitudes, and family life in Germany during the 2010s."
"2";"Can you find GESIS datasets about Youth, EDUCATION, Higher and further education, Migration, Social behaviour and attitudes, Leisure, tourism and sport, Children, and Family life and marriage in Germany during the 2010s, where the study population is Jugendliche an Förderschulen der emotionalen und sozialen Entwicklung and the unit of analysis is Individual?";"ZA6262";"Future Plans of Young People at Special Schools of Emotional and Social Development";"V4_TOPIC_COUNTRY_TIME_UNIVERSE_ANALYSIS_UNIT_ALL_TOPICS";"WEB_SEARCH";"llama4:latest";"1";"PISA 2012: Results from the Programme for International Student Assessment";"https://doi.org/10.17606/gesis.izb.2012.001";"ZA6767";"0";"0.8125";"False";"The PISA 2012 dataset provides information on student performance and learning environments, which can be related to youth, education, and social behavior."
