"query_id";"query_text";"source_dataset_id";"source_title";"query_variant";"mode";"model";"rank";"returned_title";"returned_url_or_doi";"matched_dataset_id";"is_relevant";"match_confidence";"link_valid";"justification"
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"gpt-oss:latest";"6";"Umfrage zur politischen Beteiligung 1974";"https://gesis.org/datenbank/search?query=Umfrage+zur+politischen+Beteiligung+1974";"";"0";"0.0";"False";"The 1974 survey measures civic engagement, including voting, membership in political organisations, and participation in public debates, shedding light on the mechanisms of political participation."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"gpt-oss:latest";"7";"Umfrage zur Wahlbeteiligung 1975";"https://gesis.org/datenbank/search?query=Umfrage+zur+Wahlbeteiligung+1975";"";"0";"0.0";"False";"This dataset captures reasons for voter turnout and non?turnout in 1975, offering a fine?grained analysis of electoral behaviour and demographic determinants of voting."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"gpt-oss:latest";"8";"Allgemeine Meinungsumfragen 1976";"https://gesis.org/datenbank/search?query=Allgemeine+Meinungsumfragen+1976";"missy-mz-1976";"0";"0.7272727272727272";"False";"The 1976 series provides updated data on political attitudes, election intentions, and party preferences, allowing researchers to track changes in the political landscape in the immediate post?1975 period."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"llama4:latest";"1";"German Longitudinal Election Study (GLES) 1979";"https://doi.org/10.4232/1.11946";"ZA3272";"0";"0.8484848484848484";"False";"This dataset is part of the German Longitudinal Election Study (GLES) and covers the 1979 European election. It includes data on political behavior, attitudes, and elections in Germany."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"llama4:latest";"2";"Allgemeine Bev?lkerungsumfrage der Sozialwissenschaften (ALLBUS) 1976";"https://doi.org/10.4232/1.02574";"ZA4582";"0";"0.8870967741935484";"False";"This dataset is part of the ALLBUS series, which provides data on a wide range of topics including political behavior and attitudes in Germany. The 1976 survey is one of the earliest in the series."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"llama4:latest";"3";"Politbarometer 1971";"https://doi.org/10.4232/1.02530";"ZA1471";"0";"0.8484848484848484";"False";"The Politbarometer series provides data on political attitudes and behavior in Germany. The 1971 dataset offers insights into political opinions during that year."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"llama4:latest";"4";"German Election Study 1976";"https://doi.org/10.4232/1.02929";"ZA3073";"0";"0.8936170212765957";"False";"This dataset focuses on the 1976 German election, providing data on political behavior, attitudes, and the electoral process."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"llama4:latest";"5";"Kumulierte Daten aus den Politbarometern 1971-1999";"https://doi.org/10.4232/1.02531";"";"0";"0.0";"False";"This dataset combines data from multiple Politbarometer surveys conducted between 1971 and 1999, offering a comprehensive view of political attitudes and behavior over time."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"o4-mini";"1";"Politbarometer";"https://www.gesis.org/politbarometer";"ZA1471";"0";"1.0";"False";"Weekly survey of political attitudes, party preferences, and government approval in West Germany, with data series beginning in 1977 and covering the late 1970s."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"NO_WEB";"o4-mini";"2";"Eurobarometer (Waves 1?9, 1973?1979)";"https://www.gesis.org/eurobarometer";"ZA3205";"0";"0.7246376811594203";"False";"Series of public?opinion surveys in European Community member states, including West Germany, providing data on political attitudes, trust in institutions, and EU perceptions throughout the 1970s."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"1";"German Electoral Study 1972";"https://doi.org/10.48488/6964/ZA7698";"ZA7698";"0";"1.0";"False";"This study directly addresses elections in Germany in the 1970s, focusing on voter behavior and attitudes."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"2";"German Electoral Study 1973";"https://doi.org/10.48488/7111/ZA8125";"ZA8125";"0";"1.0";"False";"Another installment of the German Electoral Study series, covering electoral behavior and attitudes in Germany during the specified timeframe."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"3";"German Electoral Study 1976";"https://doi.org/10.48488/7271/ZA8586";"ZA8586";"0";"1.0";"False";"Continuing the series, this study provides data on political attitudes and electoral behavior in 1976 Germany."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"4";"German Electoral Study 1977";"https://doi.org/10.48488/7428/ZA8946";"ZA8946";"0";"1.0";"False";"Further data from the German Electoral Study series, examining political behavior and attitudes."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"5";"Political Attitudes in West Germany 1974-1982";"https://doi.org/10.48488/10103/ZA3135";"ZA6975";"0";"1.0";"False";"This dataset spans much of the 1970s and covers political attitudes in West Germany, directly related to the query."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"6";"All German Panel Study (ALLBUS) 1978";"https://doi.org/10.48488/14559/ZA3755";"ZA3755";"0";"1.0";"False";"The ALLBUS provides comprehensive data on various social and political attitudes, including those relevant to political behavior and government, and it covers 1978."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"7";"All German Panel Study (ALLBUS) 1979";"https://doi.org/10.48488/14656/ZA3853";"ZA3853";"0";"1.0";"False";"Similar to the 1978 ALLBUS, this provides data relevant to the query, specifically for 1979."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"8";"Infratest for the Federal Elections 1976";"https://doi.org/10.48488/7272/ZA8587";"ZA8587";"0";"1.0";"False";"Data pertaining to the 1976 Federal Elections in Germany."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"9";"Infratest for the Federal Elections 1977";"https://doi.org/10.48488/7429/ZA8947";"ZA8947";"0";"1.0";"False";"Data pertaining to the 1977 Federal Elections in Germany."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gemma3:27b";"10";"Political Attitudes in West Germany 1974";"https://doi.org/10.48488/10098/ZA3130";"ZA3130";"0";"1.0";"False";"Data on political attitudes in West Germany from 1974, directly addressing the query?s focus."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"1";"German Election Study 1976 (ZA0802)";"https://search.gesis.org/research_data/ZA0802";"ZA0802";"0";"1.0";"True";"Study with data on election, voters, political attitudes in West Germany, 1976."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"2";"German Election Study 1972 (ZA0686)";"https://search.gesis.org/research_data/ZA0686";"ZA3272";"0";"0.8484848484848484";"False";"Dataset covers political behaviour and attitudes during the 1972 Bundestag election."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"3";"Politbarometer West 1977 (ZA1322)";"https://search.gesis.org/research_data/ZA1322";"ZA1322";"0";"1.0";"True";"Continuous monthly survey series documenting political attitudes in (West) Germany, 1977."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"4";"Politbarometer West 1978 (ZA1437)";"https://search.gesis.org/research_data/ZA1437";"ZA1437";"0";"1.0";"True";"Monthly panel survey with data on political opinions and party preferences, 1978."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"5";"Politbarometer West 1979 (ZA1514)";"https://search.gesis.org/research_data/ZA1514";"ZA1514";"0";"1.0";"True";"Survey on voter attitudes, party support, and issues in West Germany, 1979."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"6";"Politbarometer West 1976 (ZA1234)";"https://search.gesis.org/research_data/ZA1234";"ZA1234";"0";"1.0";"True";"Survey series tracking voters? attitudes, government trust, and party preferences in 1976."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"7";"Election Study Bundestag Election 1972 (ZA1133)";"https://search.gesis.org/research_data/ZA1133";"ZA1133";"0";"1.0";"True";"Analysis of federal election behaviour and attitudes toward political parties in 1972."
"1";"Can you find GESIS datasets about Political behaviour and attitudes, Government, political systems and organisations, and Elections in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V1_TOPIC_COUNTRY_TIME_ALL_TOPICS";"WEB_SEARCH";"gpt-4.1";"8";"GDR Election 1976 (ZA0687)";"https://search.gesis.org/research_data/ZA0687";"missy-mz-1976";"0";"0.7272727272727272";"False";"Dataset on political behaviour and attitudes in government elections in East Germany, 1976."
