"query_id";"query_variant";"mode";"model";"rank";"returned_title";"returned_url_or_doi";"matched_dataset_id";"match_method";"link_valid";"source_dataset_id";"is_source_dataset";"is_strict_source_dataset";"is_title_source_dataset";"is_gesis_relevant_dataset";"is_strict_gesis_relevant_dataset";"is_title_gesis_relevant_dataset";"justification"
"7";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Third European Survey of Enterprises on New and Emerging Risks, 2019 (ESENER-3)";"https://doi.org/10.5255/UKDA-SN-8690-1";"ZA7735";"title_fuzzy";"False";"ZA6865";"0";"0";"0";"1";"0";"1";"Conducted in 2019 across 33 European countries, this dataset provides establishment-level survey data from public and private workplaces on health and safety management practices, psychosocial risk management (stress, bullying, harassment), physical risk factors including musculoskeletal disorders, risk assessment implementation, employee participation, and organizational drivers and barriers."
"7";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"European Survey of Enterprises on New and Emerging Risks, 2009 (ESENER-1)";"https://doi.org/10.5255/UKDA-SN-6446-1";"ZA6864";"title_fuzzy";"False";"ZA6865";"0";"0";"0";"0";"0";"0";"Conducted at the threshold of the 2010s across 31 European countries, this establishment-level dataset covers occupational safety and health management, psychosocial risks, risk assessment procedures, worker representation, and drivers and barriers in European workplaces."
"9";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Partner II – 1979/80 (ZA6145)";"https://doi.org/10.4232/1.6145";"ZA6145";"doi";"True";"ZA6370";"0";"0";"0";"0";"0";"0";"Conducted by the Zentralinstitut für Jugendforschung (ZIJ) in Leipzig, this East German (GDR) survey collected data entering the 1980s regarding partnership quality, sexuality, contraception, family planning, partner relations, and gender role expectations."
"9";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Partner III - Studenten 1990 (ZA6147)";"https://doi.org/10.4232/1.6147";"ZA6147";"doi";"True";"ZA6370";"0";"0";"0";"0";"0";"0";"Administered by ZIJ Leipzig and the Research Center for Partner and Sexual Research, this GDR dataset focuses on East German university students, capturing detailed data on sexuality, contraception, partnership quality, domestic arrangements, reproductive health, and gender roles."
"9";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"Studenten-Intervallstudie Leistung 1982 bis 1988 - SIL C (ZA6167)";"https://doi.org/10.4232/1.6167";"ZA6167";"doi";"True";"ZA6370";"0";"0";"0";"0";"0";"0";"A longitudinal study conducted in the GDR between 1982 and 1988 by ZIJ Leipzig tracking living and study conditions, physical and psychological health, drug use, contraception, pregnancy, partnership relations, family life, housing, and work-family balance."
"9";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"4";"Schülerintervallstudie IS II (jüngere Kohorte) 1979-1985 (ZA6187)";"https://doi.org/10.4232/1.6187";"ZA6187";"doi";"True";"ZA6370";"0";"0";"0";"0";"0";"0";"An interval panel survey from the GDR during the 1980s that tracks young people's attitudes and behaviors regarding sexuality, partner relationships, gender role orientations, health, and family planning."
"10";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Sexualverhalten von Männern und Frauen in der Bundesrepublik Deutschland 1988";"https://doi.org/10.4232/1.2234";"ZA2234";"doi";"True";"ZA2235";"0";"0";"0";"0";"0";"0";"This representative GESIS dataset from 1988 covers sexual behavior, attitudes toward sexuality and AIDS, condom use, partner relationships, and sexual practices among men and women in West Germany during the 1980s."
"10";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Einstellungen zu Sexualität und AIDS (Attitude to Sexuality and AIDS)";"https://doi.org/10.4232/1.1818";"ZA1818";"doi";"True";"ZA2235";"0";"0";"0";"0";"0";"0";"Archived at the GESIS Data Archive, this survey investigates public attitudes toward sexuality, HIV/AIDS knowledge, risk perception, prevention behaviors, and partner relationships in Germany during the late 1980s."
"10";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"AIDS im öffentlichen Bewußtsein der Bundesrepublik 1991-1992 (Kumulierter Datensatz)";"https://doi.org/10.4232/1.2687";"ZA2687";"doi";"True";"ZA2235";"0";"0";"0";"0";"0";"0";"Part of the long-running annual survey series commissioned by the Federal Centre for Health Education (BZgA) starting in 1987, this dataset measures knowledge, attitudes, condom use, risk behaviors, and the social impact of HIV/AIDS in Germany."
"10";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"4";"Partner III - Studenten 1990";"https://doi.org/10.4232/1.6147";"ZA6147";"doi";"True";"ZA2235";"0";"0";"0";"0";"0";"0";"Conducted around 1990 by the AG Sexualität (Forschungsstelle Partner- und Sexualforschung), this survey collects data on partnership development, sexual behavior, first sexual contacts, contraceptive choices, sexual practices, and attitudes regarding AIDS."
"11";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Guns and Colonists, 1773-1775 [United States] (ICPSR 3573)";"https://doi.org/10.3886/ICPSR03573.v1";"";"unmatched";"False";"ZA8413";"0";"0";"0";"0";"0";"0";"This dataset provides microdata transcribed from 18th-century probate inventory samples (1773–1775) across 21 colonial counties, including Massachusetts and South Carolina. It contains specific information on firearm ownership (counts, weapon types, and monetary values), slaveholding, decedent demographics, county/locality, and overall estate wealth."
"11";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"American Colonial Wealth Estimates, 1774 (ICPSR 7329)";"https://doi.org/10.3886/ICPSR07329.v2";"";"unmatched";"False";"ZA8413";"0";"0";"0";"0";"0";"0";"Created by Alice Hanson Jones, this landmark probate inventory collection includes microdata on 919 decedents from 1774 across colonial counties in New England, Middle, and Southern regions (including Massachusetts and South Carolina). It records itemized personal property including firearms, total estate value, slaveholding, gender, and locality."
"12";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Readers Digest Survey of Europe Today, 1969";"https://doi.org/10.5255/UKDA-SN-987-1";"ZA1287";"title_fuzzy";"False";"ZA1296";"0";"0";"0";"0";"0";"0";"This 1969 cross-national survey dataset covers 16 Western European nations including Finland. It contains data on household consumption, durable goods, car ownership, drinking habits, media use, travel, advertising attitudes, social tolerance, public opinions on the EEC, as well as demographic and housing characteristics."
"13";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"College Education and Profession (ZA1458)";"https://doi.org/10.4232/1.1458";"ZA1458";"doi";"True";"ZA1458";"1";"1";"1";"1";"1";"1";"This dataset from GESIS (collected in 1975 by the Deutsches Jugendinstitut München) surveys graduates of the University and Technical College of Munich who completed their studies in 1972. It contains individual-level data directly covering educational pathways, family social background, study interruptions between secondary school and higher education, career choices, job characteristics, workplace attitudes, income, and life satisfaction in 1970s Bavaria."
"14";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"50 Jahre Bundesrepublik (Mai 1999) [ZA3222]";"https://doi.org/10.4232/1.3222";"ZA3222";"doi";"True";"ZA3222";"1";"1";"0";"1";"1";"0";"Conducted by the Institut für praxisorientierte Sozialforschung (IPOS) in May 1999 specifically for the 50th anniversary of the Federal Republic of Germany, this dataset contains survey data on Germans' evaluations of democracy and the political system, party preference, reunification, social market economy, optimism about Germany's future, and demographic characteristics."
"14";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"German General Social Survey - ALLBUS 1998 [ZA3000]";"https://doi.org/10.4232/1.3000";"ZA3753";"title_exact";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"This 1998 wave of the ALLBUS survey provides population-representative data on social conditions, economic evaluations, attitudes toward democratic institutions, party preferences, and demographic indicators in East and West Germany in the late 1990s."
"14";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"Election Study 1998 (Politbarometer 1998) [ZA3160]";"https://doi.org/10.4232/1.3160";"ZA3160";"doi";"True";"ZA3222";"0";"0";"0";"1";"1";"1";"Distributed by GESIS, this dataset collects data on political attitudes, party preferences, candidate evaluations, government performance, and voting behavior in Germany around the 1998 federal election."
"15";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Zukunft_EmSoz - Zukunftsentwürfe von Jugendlichen an Förderschulen der emotionalen und sozialen Entwicklung";"https://doi.org/10.4232/1.13487";"ZA6262";"doi";"True";"ZA6262";"1";"1";"0";"1";"1";"0";"This dataset specifically investigates the future life plans and aspirations of adolescents attending special schools (Förderschulen) for emotional and social development in Germany. It collects comprehensive data on youth expectations regarding employment, family life, housing, finances, leisure activities, and political/civic participation, along with relevant demographic information such as school type and migration background."
"16";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Duisburger Bürgerumfrage (Frühjahr 2000)";"https://doi.org/10.4232/1.3468";"ZA3468";"doi";"True";"ZA3468";"1";"1";"0";"1";"1";"0";"This GESIS survey dataset covers Duisburg (NRW) residents in spring 2000, measuring housing conditions and satisfaction, municipal administration and local politics, local economic climate, public services, leisure activities, museum use, transport, and demographic characteristics."
"16";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Duisburger Bürgerumfrage (Herbst 2000)";"https://doi.org/10.4232/1.3469";"ZA3469";"doi";"True";"ZA3468";"0";"0";"0";"0";"0";"0";"This survey dataset collects representative data from Duisburg residents in autumn 2000 on housing satisfaction, local economic perceptions, municipal government and politics, public services, living environment, and demographics."
"16";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"Duisburger Bürgerumfrage (Herbst 2001)";"https://doi.org/10.4232/1.4345";"ZA4345";"doi";"True";"ZA3468";"0";"0";"0";"0";"0";"0";"This dataset provides survey data from autumn 2001 on Duisburg residents' housing conditions and satisfaction, local economic perceptions, local politics and municipal administration, public services, and sociodemographic characteristics."
"17";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Flash Eurobarometer 19: Single European Market (September 1993)";"https://doi.org/10.4232/1.2363";"ZA2363";"doi";"True";"ZA2146";"0";"0";"0";"0";"0";"0";"Conducted in September 1993 across the EC12 countries (Belgium, Germany, Denmark, France, Greece, Ireland, Italy, Luxembourg, Netherlands, Portugal, Spain, and Great Britain), this Flash Eurobarometer dataset surveys business managers on their awareness and use of EU institutions supporting small and medium-sized businesses, information sources, knowledge of European business promotion events, foreign support organizations, and firm characteristics."
"17";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Flash Eurobarometer 130: Managers 35 - Internal Market";"https://doi.org/10.4232/1.12025";"ZA3685";"doi";"True";"ZA2146";"0";"0";"0";"0";"0";"0";"This dataset from the Flash Eurobarometer series targets business managers across European Union member states, covering business management, industrial organisation, perceptions of EU institutions, and support mechanisms for small and medium-sized enterprises."
"19";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Citizen Survey Duisburg (Autumn 2000)";"https://doi.org/10.4232/1.3469";"ZA3469";"doi";"True";"ZA4347";"0";"0";"0";"0";"0";"0";"This GESIS dataset (ZA3469) provides survey data collected in Duisburg, North Rhine-Westphalia in Autumn 2000. It covers housing satisfaction, living conditions, environmental problems, interethnic relations, discrimination, German language skills, media use, and contacts with municipal administration among local residents."
"20";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Sofortresonanzen DDR Fernsehen 12. Woche 1986 (SFR 12/86) [ZA7217]";"https://doi.org/10.4232/1.10458";"ZA7217";"doi";"True";"ZA7140";"0";"0";"0";"0";"0";"0";"Conducted by the Staatliches Komitee für Fernsehen (Abteilung Soziologische Forschung) in the German Democratic Republic, this weekly survey captures television viewing behavior, program awareness, ratings and evaluations of specific GDR TV programs and presenters, media usage habits, and individual demographic characteristics."
"20";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Sofortresonanzen DDR Fernsehen 17. Woche 1985 (SFR 17/85) [ZA7170]";"https://doi.org/10.4232/1.7170";"ZA7170";"doi";"True";"ZA7140";"0";"0";"0";"0";"0";"0";"Part of the GDR sociological audience research series from the 1980s stored at GESIS, capturing weekly audience participation, viewing habits, evaluations of television broadcasts, household media equipment, and detailed demographic attributes of respondents in East Germany."
"20";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"Interessen, Wünsche und Erwartungen von Kinobesuchern 1989 [ZA6047]";"https://doi.org/10.4232/1.6047";"ZA6047";"doi";"True";"ZA7140";"0";"0";"0";"0";"0";"0";"Conducted by the Zentralinstitut für Jugendforschung (ZIJ) in Leipzig in 1989, this survey covers cinema attendance, interest in DEFA films and cinema scheduling, frequency of watching films on GDR television, general leisure and media preferences, and respondent demographic characteristics."
"21";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Social Life in Nigerian Cities, 1972";"https://doi.org/10.5255/UKDA-SN-41-1";"";"unmatched";"False";"ZA5003";"0";"0";"0";"0";"0";"0";"Created by Margaret Peil and archived at the UK Data Service, this survey covers Ajegunle (Lagos) alongside other Nigerian cities. It collects empirical data on women and men regarding household living conditions, migration patterns, housing, occupations, income, business activities of traders and craftswomen, associational/union involvement, and unemployment."
"22";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Historical German Stock Market Database (GOETHE-Project)";"https://safe-frankfurt.de/data-center/historical-german-stock-market-database-goethe-project.html";"SDN-10.7802-2786";"title_fuzzy";"False";"ZA8286";"0";"0";"0";"0";"0";"0";"Created by SAFE in collaboration with Goethe University, this dataset provides monthly time series from 1871 to 1914 covering 1,459 firms across six regional German stock exchanges, including stock prices, dividend payments, capital levels, and industry classifications."
"22";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"The long-term rate of return of german stock 1870 to 1959 (GESIS ZA8281)";"https://doi.org/10.4232/1.8281";"ZA8281";"doi";"True";"ZA8286";"0";"0";"0";"0";"0";"0";"Compiled by Ulrich Ronge and archived at GESIS, this dataset offers historical capital market time series for Germany from 1870 onwards, including nominal and price-adjusted stock market indices and annual returns covering the German Reich period before WWI."
"22";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"Time series of money in circulation in Germany between 1870 and 1913 (GESIS ZA8230)";"https://doi.org/10.4232/1.8230";"ZA8230";"doi";"True";"ZA8286";"0";"0";"0";"0";"0";"0";"Compiled by Richard H. Tilly, this GESIS dataset contains historical time series on money supply, banknote circulation, bank deposits, metallic money, and financial market indicators in the German Empire from 1870 to 1913."
"22";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"4";"Index of Stock Prices for Germany (NBER Macrohistory Database / FRED)";"https://fred.stlouisfed.org/series/M1123ADEM324NNBR";"SDN-10.7802-2786";"title_fuzzy";"False";"ZA8286";"0";"0";"0";"0";"0";"0";"Hosted on FRED from the NBER Macrohistory Database, this dataset provides monthly time series of German stock price indices covering the period from January 1870 through December 1913."
"23";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Bevölkerung und Recht in der Bundesrepublik Deutschland (Population and Law in the Federal Republic of Germany, 1970)";"https://doi.org/10.4232/1.12720";"ZA0641";"doi";"True";"ZA0977";"0";"0";"0";"0";"0";"0";"This 1970 survey dataset (GESIS Study ZA0641) examines public opinions on law, judicial institutions, law enforcement, punishment goals, and attitudes toward capital punishment (Todesstrafe) in West Germany. It contains comprehensive socio-demographic variables matching the query requirement: age, sex, marital status, religion and religiosity, general and vocational education, employment and occupation, household income, household composition/children, city size, and state (Bundesland)."
"24";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Political Attitudes in East and West, March 1990 (Comparative Survey FRG - GDR)";"https://doi.org/10.4232/1.1902";"ZA1902";"doi";"True";"ZA6350";"0";"0";"0";"0";"0";"0";"This GESIS comparative survey conducted in March 1990 measures political attitudes, evaluations of politicians and parties, and expected socio-economic changes across both the GDR and FRG during the transition period."
"24";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"2";"Mecklenburg-West Pomerania and Saxony in Advance of the State Parliament Elections 1990";"https://doi.org/10.4232/1.11396";"ZA6418";"doi";"True";"ZA6350";"0";"0";"0";"0";"0";"0";"Focuses on former East German territories (GDR) in 1990, capturing survey data on local political attitudes, party preferences, municipal election influences, and evaluations of candidate competence."
"24";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"3";"GERDA: The German Election Database";"https://www.german-elections.com/";"SDN-10.7802-2786";"title_fuzzy";"False";"ZA6350";"0";"0";"0";"0";"0";"0";"Provides harmonized municipality-level panel data on municipal, state, and federal elections across former GDR and FRG regions starting in the 1990s, measuring voter turnout, political representation, and party performance."
"24";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"4";"International Social Survey Programme: National Identity I - ISSP 1995";"https://doi.org/10.4232/1.2880";"ZA2880";"doi";"True";"ZA6350";"0";"0";"0";"0";"0";"0";"Includes survey data from Germany in the mid-1990s covering work and geographic mobility, housing and living conditions, local community attachment, and citizen attitudes toward government representation."
"25";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"Decatur Study (Personal Influence)";"https://doi.org/10.4232/1.0241";"ZA0241";"doi";"True";"ZA0241";"1";"1";"1";"1";"1";"1";"Conducted in Decatur, Illinois in 1945 by Elihu Katz and Paul F. Lazarsfeld, this classic study investigates interpersonal opinion leaders and social networks. It examines the influence of opinion leaders on consumer choices (marketing), fashion, political attitudes, moviegoing, and mass media usage, and includes a follow-up panel survey of nominated influencers with demographic variables."
"26";"V6_TOPIC_COUNTRY_TIME_ABSTRACT_NATURAL_LANGUAGE";"WEB_SEARCH";"gemini-3.6-flash";"1";"German General Social Survey (ALLBUS) – Cumulation 1980-2012";"https://doi.org/10.4232/1.11952";"ZA4580";"doi";"True";"ZA1635";"0";"0";"0";"0";"0";"0";"Archived at the GESIS Data Archive in Cologne, this survey series provides cross-sectional data from West Germany (including North Rhine-Westphalia and the Cologne region) collected throughout the 1980s, covering leisure activities, shopping and consumer habits, car ownership, commuting/travel behavior, housing tenure, and respondent demographics."
